,Date,Home,Away,Bet
3020,2020-01-31,Velez Sarsfield,Aldosivi,H
3021,2020-01-02,Huracan,Gimnasia L.P.,D
3022,2020-01-02,Independiente,Rosario Central,H
3023,2020-01-02,Atl. Tucuman,Defensa y Justicia,D
3024,2020-01-02,Estudiantes L.P.,Union de Santa Fe,H
3025,2020-02-02,Argentinos Jrs,Racing Club,D
3026,2020-02-02,River Plate,Central Cordoba,H
3027,2020-02-02,Colon Santa FE,Banfield,D
3028,2020-02-02,Lanus,Godoy Cruz,H
3029,2020-03-02,Talleres Cordoba,Boca Juniors,D
3030,2020-03-02,Patronato,Arsenal Sarandi,D
3031,2020-04-02,Newells Old Boys,San Lorenzo,H
3032,2020-07-02,Aldosivi,Central Cordoba,D
3033,2020-08-02,Argentinos Jrs,Lanus,D
3034,2020-08-02,Defensa y Justicia,Colon Santa FE,H
3035,2020-08-02,Gimnasia L.P.,Patronato,H
3036,2020-08-02,Banfield,Rosario Central,D
3037,2020-08-02,Newells Old Boys,Estudiantes L.P.,H
3038,2020-09-02,Boca Juniors,Atl. Tucuman,H
3039,2020-09-02,San Lorenzo,Velez Sarsfield,D
3040,2020-09-02,Racing Club,Independiente,D
3041,2020-10-02,Union de Santa Fe,River Plate,A
3042,2020-10-02,Arsenal Sarandi,Talleres Cordoba,H
3043,2020-11-02,Godoy Cruz,Huracan,D
3044,2020-02-14,Patronato,Union de Santa Fe,D
3045,2020-02-15,Colon Santa FE,Racing Club,D
3046,2020-02-15,Huracan,Aldosivi,D
3047,2020-02-15,Atl. Tucuman,Argentinos Jrs,D
3048,2020-02-15,Rosario Central,Gimnasia L.P.,H
3049,2020-02-16,Talleres Cordoba,San Lorenzo,H
3050,2020-02-16,Lanus,Newells Old Boys,D
3051,2020-02-16,River Plate,Banfield,H
3052,2020-02-17,Central Cordoba,Boca Juniors,A
3053,2020-02-17,Estudiantes L.P.,Defensa y Justicia,D
3054,2020-02-18,Independiente,Arsenal Sarandi,H
3055,2020-02-21,Banfield,Aldosivi,H
3056,2020-02-22,Argentinos Jrs,Patronato,H
3057,2020-02-22,San Lorenzo,Racing Club,D
3058,2020-02-22,Independiente,Gimnasia L.P.,H
3059,2020-02-23,Newells Old Boys,Colon Santa FE,H
3060,2020-02-23,Atl. Tucuman,Lanus,A
3061,2020-02-23,Arsenal Sarandi,Velez Sarsfield,D
3062,2020-02-23,Boca Juniors,Godoy Cruz,H
3063,2020-02-24,Estudiantes L.P.,River Plate,A
3064,2020-02-24,Defensa y Justicia,Rosario Central,H
3065,2020-02-25,Union de Santa Fe,Central Cordoba,H
3066,2020-02-25,Talleres Cordoba,Huracan,H
3067,2020-02-28,Racing Club,Newells Old Boys,D
3068,2020-02-29,Colon Santa FE,Boca Juniors,A
3069,2020-02-29,Gimnasia L.P.,Atl. Tucuman,H
3070,2020-02-29,River Plate,Defensa y Justicia,H
3071,2020-01-03,Central Cordoba,Banfield,D
3072,2020-01-03,Godoy Cruz,Union de Santa Fe,D
3073,2020-01-03,Aldosivi,San Lorenzo,D
3074,2020-01-03,Lanus,Estudiantes L.P.,H
3075,2020-01-03,Rosario Central,Arsenal Sarandi,H
3076,2020-02-03,Velez Sarsfield,Argentinos Jrs,H
3077,2020-02-03,Patronato,Talleres Cordoba,D
3078,2020-03-03,Huracan,Independiente,A
3079,2020-04-03,Velez Sarsfield,Godoy Cruz,H
3080,2020-06-03,Arsenal Sarandi,Aldosivi,H
3081,2020-07-03,Argentinos Jrs,Rosario Central,D
3082,2020-07-03,Banfield,Huracan,H
3083,2020-07-03,Defensa y Justicia,Patronato,H
3084,2020-08-03,Atl. Tucuman,River Plate,A
3085,2020-08-03,Boca Juniors,Gimnasia L.P.,H
3086,2020-08-03,San Lorenzo,Lanus,D
3087,2020-08-03,Independiente,Central Cordoba,H
3088,2020-09-03,Newells Old Boys,Godoy Cruz,H
3089,2020-09-03,Talleres Cordoba,Colon Santa FE,H
3090,2020-09-03,Union de Santa Fe,Velez Sarsfield,D
3091,2020-10-03,Estudiantes L.P.,Racing Club,D
3092,2020-10-30,Gimnasia L.P.,Patronato,H
3093,2020-10-31,Talleres Cordoba,Newells Old Boys,D
3094,2020-10-31,Aldosivi,Estudiantes L.P.,D
3095,2020-10-31,Velez Sarsfield,Huracan,H
3096,2020-10-31,Argentinos Jrs,San Lorenzo,D
3097,2020-01-11,Lanus,Boca Juniors,A
3098,2020-01-11,Defensa y Justicia,Colon Santa FE,H
3099,2020-01-11,Union de Santa Fe,Arsenal Sarandi,D
3100,2020-01-11,Racing Club,Atl. Tucuman,H
3101,2020-01-11,Central Cordoba,Independiente,D
3102,2020-03-11,Rosario Central,Godoy Cruz,H
3103,2020-04-11,River Plate,Banfield,H
3104,2020-06-11,Patronato,Huracan,D
3105,2020-07-11,Argentinos Jrs,Aldosivi,H
3106,2020-07-11,Banfield,Godoy Cruz,H
3107,2020-07-11,San Lorenzo,Estudiantes L.P.,D
3108,2020-08-11,River Plate,Rosario Central,H
3109,2020-08-11,Arsenal Sarandi,Atl. Tucuman,H
3110,2020-08-11,Gimnasia L.P.,Velez Sarsfield,D
3111,2020-08-11,Union de Santa Fe,Racing Club,A
3112,2020-09-11,Newells Old Boys,Boca Juniors,A
3113,2020-09-11,Independiente,Colon Santa FE,H
3114,2020-09-11,Talleres Cordoba,Lanus,H
3115,2020-10-11,Central Cordoba,Defensa y Justicia,D
3116,2020-11-13,Rosario Central,Banfield,D
3117,2020-11-14,Atl. Tucuman,Union de Santa Fe,D
3118,2020-11-14,Aldosivi,San Lorenzo,D
3119,2020-11-14,Lanus,Newells Old Boys,D
3120,2020-11-14,Racing Club,Arsenal Sarandi,H
3121,2020-11-15,Godoy Cruz,River Plate,A
3122,2020-11-15,Huracan,Gimnasia L.P.,A
3123,2020-11-15,Estudiantes L.P.,Argentinos Jrs,D
3124,2020-11-15,Defensa y Justicia,Independiente,H
3125,2020-11-16,Boca Juniors,Talleres Cordoba,H
3126,2020-11-16,Velez Sarsfield,Patronato,H
3127,2020-11-17,Colon Santa FE,Central Cordoba,H
3128,2020-11-20,Atl. Tucuman,Racing Club,H
3129,2020-11-20,Arsenal Sarandi,Union de Santa Fe,H
3130,2020-11-20,Boca Juniors,Lanus,H
3131,2020-11-21,Banfield,River Plate,D
3132,2020-11-21,Colon Santa FE,Defensa y Justicia,H
3133,2020-11-21,Huracan,Velez Sarsfield,D
3134,2020-11-22,Independiente,Central Cordoba,H
3135,2020-11-22,Estudiantes L.P.,Aldosivi,H
3136,2020-11-22,Patronato,Gimnasia L.P.,A
3137,2020-11-23,San Lorenzo,Argentinos Jrs,D
3138,2020-11-23,Godoy Cruz,Rosario Central,A
3139,2020-11-24,Newells Old Boys,Talleres Cordoba,D
3140,2020-11-28,Racing Club,Union de Santa Fe,D
3141,2020-11-28,Colon Santa FE,Independiente,D
3142,2020-11-28,Velez Sarsfield,Gimnasia L.P.,D
3143,2020-11-29,Godoy Cruz,Banfield,A
3144,2020-11-29,Rosario Central,River Plate,A
3145,2020-11-29,Defensa y Justicia,Central Cordoba,D
3146,2020-11-29,Boca Juniors,Newells Old Boys,H
3147,2020-11-30,Huracan,Patronato,H
3148,2020-11-30,Lanus,Talleres Cordoba,A
3149,2020-11-30,Aldosivi,Argentinos Jrs,D
3150,2020-11-30,Atl. Tucuman,Arsenal Sarandi,H
3151,2020-01-12,Estudiantes L.P.,San Lorenzo,D
3152,2020-04-12,Central Cordoba,Colon Santa FE,D
3153,2020-05-12,Banfield,Rosario Central,H
3154,2020-05-12,Arsenal Sarandi,Racing Club,D
3155,2020-05-12,Union de Santa Fe,Atl. Tucuman,H
3156,2020-05-12,Gimnasia L.P.,Huracan,H
3157,2020-05-12,Patronato,Velez Sarsfield,A
3158,2020-06-12,River Plate,Godoy Cruz,H
3159,2020-06-12,Independiente,Defensa y Justicia,H
3160,2020-07-12,Newells Old Boys,Lanus,H
3161,2020-07-12,Talleres Cordoba,Boca Juniors,D
3162,2020-07-12,Argentinos Jrs,Estudiantes L.P.,H
3163,2020-07-12,San Lorenzo,Aldosivi,D
3164,2020-12-12,Velez Sarsfield,Racing Club,D
3165,2020-12-12,Colon Santa FE,Gimnasia L.P.,D
3166,2020-12-12,Newells Old Boys,Estudiantes L.P.,H
3167,2020-12-12,Boca Juniors,Arsenal Sarandi,H
3168,2020-12-13,San Lorenzo,Talleres Cordoba,D
3169,2020-12-13,Aldosivi,Lanus,H
3170,2020-12-13,Union de Santa Fe,Defensa y Justicia,H
3171,2020-12-13,River Plate,Argentinos Jrs,H
3172,2020-12-14,Huracan,Independiente,D
3173,2020-12-14,Rosario Central,Patronato,D
3174,2020-12-14,Central Cordoba,Godoy Cruz,D
3175,2020-12-15,Atl. Tucuman,Banfield,D
3176,2020-12-19,Arsenal Sarandi,Argentinos Jrs,D
3177,2020-12-19,Patronato,Aldosivi,D
3178,2020-12-19,Godoy Cruz,Newells Old Boys,D
3179,2020-12-19,San Lorenzo,Colon Santa FE,D
3180,2020-12-20,Talleres Cordoba,Atl. Tucuman,H
3181,2020-12-20,Lanus,Defensa y Justicia,A
3182,2020-12-20,Estudiantes L.P.,Racing Club,H
3183,2020-12-20,Independiente,Boca Juniors,D
3184,2020-12-21,Huracan,River Plate,A
3185,2020-12-21,Central Cordoba,Velez Sarsfield,D
3186,2020-12-21,Rosario Central,Union de Santa Fe,D
3187,2020-12-22,Banfield,Gimnasia L.P.,D
3188,2020-12-27,Defensa y Justicia,Patronato,H
3189,2020-12-27,Racing Club,Godoy Cruz,H
3190,2020-12-27,Boca Juniors,Huracan,H
3191,2020-12-28,River Plate,Arsenal Sarandi,H
3192,2020-12-28,Newells Old Boys,Central Cordoba,H
3193,2020-12-28,Argentinos Jrs,Independiente,D
3194,2020-12-28,Velez Sarsfield,Estudiantes L.P.,D
3195,2020-12-29,Colon Santa FE,Banfield,D
3196,2020-12-29,Gimnasia L.P.,Talleres Cordoba,D
3197,2020-12-29,Aldosivi,Rosario Central,D
3198,2020-12-29,Union de Santa Fe,Lanus,H
3199,2020-12-30,Atl. Tucuman,San Lorenzo,D
3200,2021-02-01,Rosario Central,Defensa y Justicia,H
3201,2021-03-01,Boca Juniors,River Plate,D
3202,2021-03-01,Independiente,Arsenal Sarandi,H
3203,2021-03-01,Newells Old Boys,Velez Sarsfield,H
3204,2021-03-01,Patronato,Lanus,H
3205,2021-04-01,Central Cordoba,Racing Club,A
3206,2021-04-01,Aldosivi,Union de Santa Fe,A
3207,2021-04-01,San Lorenzo,Gimnasia L.P.,D
3208,2021-05-01,Talleres Cordoba,Banfield,D
3209,2021-05-01,Godoy Cruz,Estudiantes L.P.,A
3210,2021-05-01,Huracan,Argentinos Jrs,D
3211,2021-06-01,Atl. Tucuman,Colon Santa FE,D
3212,2021-09-01,Lanus,Rosario Central,D
3213,2021-09-01,Union de Santa Fe,Patronato,H
3214,2021-09-01,Racing Club,Newells Old Boys,D
3215,2021-09-01,Velez Sarsfield,Godoy Cruz,H
3216,2021-10-01,Argentinos Jrs,Boca Juniors,A
3217,2021-10-01,River Plate,Independiente,H
3218,2021-10-01,Arsenal Sarandi,Huracan,D
3219,2021-11-01,Banfield,San Lorenzo,H
3220,2021-11-01,Colon Santa FE,Talleres Cordoba,D
3221,2021-11-01,Gimnasia L.P.,Atl. Tucuman,H
3222,2021-12-01,Estudiantes L.P.,Central Cordoba,H
3223,2021-01-14,Defensa y Justicia,Aldosivi,H
3224,2021-01-17,Velez Sarsfield,Rosario Central,H
3225,2021-01-18,Banfield,Boca Juniors,A
3226,2021-12-02,Banfield,Racing Club,D
3227,2021-02-13,Central Cordoba,Colon Santa FE,D
3228,2021-02-13,Union de Santa Fe,Atl. Tucuman,D
3229,2021-02-13,Aldosivi,Godoy Cruz,D
3230,2021-02-13,Talleres Cordoba,Patronato,H
3231,2021-02-13,Velez Sarsfield,Newells Old Boys,H
3232,2021-02-14,San Lorenzo,Arsenal Sarandi,H
3233,2021-02-14,Defensa y Justicia,Huracan,H
3234,2021-02-14,Boca Juniors,Gimnasia L.P.,H
3235,2021-02-15,Estudiantes L.P.,River Plate,A
3236,2021-02-15,Rosario Central,Argentinos Jrs,H
3237,2021-02-16,Independiente,Lanus,D
3238,2021-02-19,Gimnasia L.P.,Talleres Cordoba,D
3239,2021-02-20,Arsenal Sarandi,Banfield,A
3240,2021-02-20,Godoy Cruz,Estudiantes L.P.,A
3241,2021-02-20,Lanus,Defensa y Justicia,D
3242,2021-02-20,Racing Club,Aldosivi,H
3243,2021-02-21,River Plate,Rosario Central,H
3244,2021-02-21,Argentinos Jrs,Platense,D
3245,2021-02-21,Sarmiento Junin,Velez Sarsfield,A
3246,2021-02-21,Patronato,Independiente,A
3247,2021-02-22,Newells Old Boys,Boca Juniors,A
3248,2021-02-22,Atl. Tucuman,Central Cordoba,D
3249,2021-02-22,Huracan,Union de Santa Fe,D
3250,2021-02-23,Colon Santa FE,San Lorenzo,D
3251,2021-02-26,Aldosivi,Arsenal Sarandi,D
3252,2021-02-26,Defensa y Justicia,Patronato,H
3253,2021-02-27,Argentinos Jrs,Velez Sarsfield,A
3254,2021-02-27,Banfield,Colon Santa FE,H
3255,2021-02-27,Talleres Cordoba,Newells Old Boys,H
3256,2021-02-27,Independiente,Gimnasia L.P.,D
3257,2021-02-28,San Lorenzo,Central Cordoba,H
3258,2021-02-28,Platense,River Plate,A
3259,2021-02-28,Estudiantes L.P.,Racing Club,D
3260,2021-01-03,Boca Juniors,Sarmiento Junin,H
3261,2021-01-03,Union de Santa Fe,Lanus,D
3262,2021-02-03,Rosario Central,Godoy Cruz,H
3263,2021-05-03,Newells Old Boys,Independiente,D
3264,2021-06-03,Central Cordoba,Banfield,A
3265,2021-06-03,Godoy Cruz,Platense,D
3266,2021-06-03,Sarmiento Junin,Talleres Cordoba,D
3267,2021-06-03,Colon Santa FE,Aldosivi,H
3268,2021-06-03,Lanus,Atl. Tucuman,H
3269,2021-07-03,San Lorenzo,Huracan,H
3270,2021-07-03,Arsenal Sarandi,Estudiantes L.P.,A
3271,2021-07-03,Gimnasia L.P.,Defensa y Justicia,D
3272,2021-07-03,Patronato,Union de Santa Fe,D
3273,2021-08-03,Velez Sarsfield,Boca Juniors,D
3274,2021-08-03,Racing Club,Rosario Central,H
3275,2021-09-03,River Plate,Argentinos Jrs,H
3276,2021-10-03,Platense,Sarmiento Junin,D
3277,2021-12-03,Aldosivi,Central Cordoba,D
3278,2021-03-13,Huracan,Lanus,A
3279,2021-03-13,Union de Santa Fe,Gimnasia L.P.,D
3280,2021-03-13,Platense,Racing Club,A
3281,2021-03-13,Talleres Cordoba,Velez Sarsfield,D
3282,2021-03-13,Argentinos Jrs,Godoy Cruz,H
3283,2021-03-13,Defensa y Justicia,Newells Old Boys,H
3284,2021-03-14,Estudiantes L.P.,Colon Santa FE,D
3285,2021-03-14,Boca Juniors,River Plate,D
3286,2021-03-15,Banfield,San Lorenzo,H
3287,2021-03-15,Atl. Tucuman,Patronato,H
3288,2021-03-15,Rosario Central,Arsenal Sarandi,H
3289,2021-03-16,Independiente,Sarmiento Junin,H
3290,2021-03-19,Newells Old Boys,Union de Santa Fe,D
3291,2021-03-20,Central Cordoba,Estudiantes L.P.,D
3292,2021-03-20,Gimnasia L.P.,Atl. Tucuman,H
3293,2021-03-20,Patronato,Huracan,D
3294,2021-03-20,Banfield,Lanus,D
3295,2021-03-20,Velez Sarsfield,Independiente,D
3296,2021-03-21,Godoy Cruz,River Plate,A
3297,2021-03-21,Sarmiento Junin,Defensa y Justicia,A
3298,2021-03-21,Colon Santa FE,Rosario Central,H
3299,2021-03-21,San Lorenzo,Aldosivi,H
3300,2021-03-22,Boca Juniors,Talleres Cordoba,H
3301,2021-03-22,Arsenal Sarandi,Platense,D
3302,2021-03-23,Racing Club,Argentinos Jrs,D
3303,2021-03-24,Atl. Tucuman,Huracan,D
3304,2021-03-26,Lanus,Patronato,H
3305,2021-03-27,Union de Santa Fe,Sarmiento Junin,H
3306,2021-03-27,Platense,Colon Santa FE,A
3307,2021-03-27,Aldosivi,Banfield,A
3308,2021-03-27,Argentinos Jrs,Arsenal Sarandi,H
3309,2021-03-28,Rosario Central,Central Cordoba,D
3310,2021-03-28,Talleres Cordoba,Godoy Cruz,H
3311,2021-03-28,Defensa y Justicia,Velez Sarsfield,D
3312,2021-03-28,River Plate,Racing Club,H
3313,2021-03-29,Independiente,Boca Juniors,A
3314,2021-03-29,Estudiantes L.P.,San Lorenzo,D
3315,2021-03-30,Atl. Tucuman,Newells Old Boys,D
3316,2021-03-30,Huracan,Gimnasia L.P.,A
3317,2021-02-04,Patronato,Aldosivi,D
3318,2021-02-04,San Lorenzo,Rosario Central,H
3319,2021-03-04,Central Cordoba,Platense,H
3320,2021-03-04,Talleres Cordoba,Independiente,D
3321,2021-03-04,Gimnasia L.P.,Lanus,A
3322,2021-03-04,Sarmiento Junin,Atl. Tucuman,D
3323,2021-03-04,Boca Juniors,Defensa y Justicia,H
3324,2021-04-04,Arsenal Sarandi,River Plate,A
3325,2021-04-04,Newells Old Boys,Huracan,D
3326,2021-04-04,Colon Santa FE,Argentinos Jrs,H
3327,2021-04-04,Velez Sarsfield,Union de Santa Fe,H
3328,2021-05-04,Racing Club,Godoy Cruz,H
3329,2021-06-04,Banfield,Estudiantes L.P.,A
3330,2021-10-04,Platense,San Lorenzo,A
3331,2021-10-04,Estudiantes L.P.,Aldosivi,H
3332,2021-10-04,Defensa y Justicia,Talleres Cordoba,D
3333,2021-11-04,Racing Club,Independiente,D
3334,2021-11-04,Godoy Cruz,Arsenal Sarandi,H
3335,2021-11-04,Argentinos Jrs,Central Cordoba,H
3336,2021-11-04,Patronato,Gimnasia L.P.,D
3337,2021-11-04,Rosario Central,Banfield,H
3338,2021-11-04,Union de Santa Fe,Boca Juniors,A
3339,2021-12-04,River Plate,Colon Santa FE,H
3340,2021-12-04,Huracan,Sarmiento Junin,H
3341,2021-12-04,Lanus,Newells Old Boys,H
3342,2021-04-13,Atl. Tucuman,Velez Sarsfield,A
3343,2021-04-16,Talleres Cordoba,Union de Santa Fe,H
3344,2021-04-16,Aldosivi,Rosario Central,D
3345,2021-04-16,Velez Sarsfield,Huracan,H
3346,2021-04-17,Central Cordoba,River Plate,A
3347,2021-04-17,Sarmiento Junin,Lanus,A
3348,2021-04-17,San Lorenzo,Argentinos Jrs,D
3349,2021-04-17,Boca Juniors,Atl. Tucuman,H
3350,2021-04-18,Newells Old Boys,Patronato,H
3351,2021-04-18,Arsenal Sarandi,Racing Club,A
3352,2021-04-18,Estudiantes L.P.,Gimnasia L.P.,H
3353,2021-04-18,Independiente,Defensa y Justicia,D
3354,2021-04-19,Colon Santa FE,Godoy Cruz,H
3355,2021-04-19,Banfield,Platense,H
3356,2021-04-24,Godoy Cruz,Central Cordoba,D
3357,2021-04-24,Patronato,Sarmiento Junin,D
3358,2021-04-24,Argentinos Jrs,Banfield,D
3359,2021-04-24,Huracan,Boca Juniors,A
3360,2021-04-25,Union de Santa Fe,Independiente,D
3361,2021-04-25,Lanus,Velez Sarsfield,D
3362,2021-04-25,Defensa y Justicia,Arsenal Sarandi,H
3363,2021-04-25,Racing Club,Colon Santa FE,D
3364,2021-04-25,River Plate,San Lorenzo,H
3365,2021-04-26,Atl. Tucuman,Talleres Cordoba,D
3366,2021-04-26,Rosario Central,Estudiantes L.P.,D
3367,2021-04-26,Platense,Aldosivi,D
3368,2021-04-26,Gimnasia L.P.,Newells Old Boys,H
3369,2021-04-30,Velez Sarsfield,Patronato,H
3370,2021-01-05,Colon Santa FE,Arsenal Sarandi,H
3371,2021-02-05,Boca Juniors,Lanus,H
3372,2021-02-05,Defensa y Justicia,Union de Santa Fe,A
3373,2021-02-05,Independiente,Atl. Tucuman,H
3374,2021-02-05,San Lorenzo,Godoy Cruz,H
3375,2021-02-05,Talleres Cordoba,Huracan,H
3376,2021-02-05,Banfield,River Plate,A
3377,2021-02-05,Aldosivi,Argentinos Jrs,D
3378,2021-02-05,Central Cordoba,Racing Club,A
3379,2021-03-05,Rosario Central,Newells Old Boys,H
3380,2021-03-05,Sarmiento Junin,Gimnasia L.P.,A
3381,2021-03-05,Estudiantes L.P.,Platense,H
3382,2021-08-05,Godoy Cruz,Banfield,A
3383,2021-08-05,Atl. Tucuman,Defensa y Justicia,H
3384,2021-08-05,Gimnasia L.P.,Velez Sarsfield,D
3385,2021-08-05,Patronato,Boca Juniors,A
3386,2021-09-05,Arsenal Sarandi,Central Cordoba,A
3387,2021-09-05,Argentinos Jrs,Estudiantes L.P.,D
3388,2021-09-05,Platense,Rosario Central,A
3389,2021-09-05,Racing Club,San Lorenzo,D
3390,2021-09-05,River Plate,Aldosivi,H
3391,2021-09-05,Colon Santa FE,Union de Santa Fe,H
3392,2021-09-05,Huracan,Independiente,A
3393,2021-09-05,Lanus,Talleres Cordoba,D
3394,2021-10-05,Newells Old Boys,Sarmiento Junin,H
3395,2021-05-15,Estudiantes L.P.,Independiente,D
3396,2021-05-16,Colon Santa FE,Talleres Cordoba,D
3397,2021-05-16,Velez Sarsfield,Racing Club,D
3398,2021-05-16,Boca Juniors,River Plate,H
3399,2021-05-31,Racing Club,Boca Juniors,A
3400,2021-05-31,Independiente,Colon Santa FE,D
3401,2021-04-06,Colon Santa FE,Racing Club,D
3402,2021-07-16,Union de Santa Fe,Boca Juniors,D
3403,2021-07-17,Sarmiento Junin,Estudiantes L.P.,D
3404,2021-07-17,Aldosivi,Patronato,D
3405,2021-07-17,Lanus,Atl. Tucuman,H
3406,2021-07-17,Newells Old Boys,Talleres Cordoba,D
3407,2021-07-17,Gimnasia L.P.,Platense,H
3408,2021-07-18,Velez Sarsfield,Racing Club,D
3409,2021-07-18,Huracan,Defensa y Justicia,D
3410,2021-07-18,Arsenal Sarandi,San Lorenzo,D
3411,2021-07-18,River Plate,Colon Santa FE,H
3412,2021-07-19,Independiente,Argentinos Jrs,H
3413,2021-07-19,Central Cordoba,Banfield,D
3414,2021-07-20,Godoy Cruz,Rosario Central,D
3415,2021-07-23,Atl. Tucuman,Huracan,D
3416,2021-07-24,Platense,Aldosivi,D
3417,2021-07-24,Colon Santa FE,Lanus,H
3418,2021-07-24,San Lorenzo,Central Cordoba,D
3419,2021-07-24,Racing Club,Gimnasia L.P.,H
3420,2021-07-25,Banfield,Boca Juniors,H
3421,2021-07-25,Defensa y Justicia,Godoy Cruz,H
3422,2021-07-25,Patronato,Sarmiento Junin,H
3423,2021-07-25,Rosario Central,Velez Sarsfield,D
3424,2021-07-25,River Plate,Union de Santa Fe,H
3425,2021-07-26,Estudiantes L.P.,Independiente,D
3426,2021-07-26,Talleres Cordoba,Arsenal Sarandi,H
3427,2021-07-27,Argentinos Jrs,Newells Old Boys,H
3428,2021-07-27,Huracan,Colon Santa FE,D
3429,2021-07-27,Aldosivi,Racing Club,A
3430,2021-07-28,Boca Juniors,San Lorenzo,D
3431,2021-07-28,Godoy Cruz,Atl. Tucuman,D
3432,2021-07-28,Union de Santa Fe,Banfield,D
3433,2021-07-28,Sarmiento Junin,Platense,D
3434,2021-07-28,Velez Sarsfield,Defensa y Justicia,H
3435,2021-07-28,Independiente,Patronato,H
3436,2021-07-29,Lanus,River Plate,A
3437,2021-07-29,Central Cordoba,Talleres Cordoba,D
3438,2021-07-29,Arsenal Sarandi,Argentinos Jrs,A
3439,2021-07-29,Gimnasia L.P.,Rosario Central,D
3440,2021-07-30,Newells Old Boys,Estudiantes L.P.,D
3441,2021-07-31,Colon Santa FE,Godoy Cruz,H
3442,2021-07-31,Lanus,Union de Santa Fe,H
3443,2021-07-31,Racing Club,Sarmiento Junin,H
3444,2021-01-08,Platense,Independiente,A
3445,2021-01-08,Defensa y Justicia,Gimnasia L.P.,D
3446,2021-01-08,Talleres Cordoba,Boca Juniors,D
3447,2021-01-08,River Plate,Huracan,H
3448,2021-02-08,San Lorenzo,Banfield,D
3449,2021-02-08,Argentinos Jrs,Central Cordoba,H
3450,2021-02-08,Patronato,Newells Old Boys,D
3451,2021-02-08,Estudiantes L.P.,Arsenal Sarandi,H
3452,2021-02-08,Rosario Central,Aldosivi,H
3453,2021-03-08,Atl. Tucuman,Velez Sarsfield,D
3454,2021-06-08,Sarmiento Junin,Rosario Central,D
3455,2021-07-08,Newells Old Boys,Platense,H
3456,2021-07-08,Banfield,Talleres Cordoba,D
3457,2021-07-08,Union de Santa Fe,San Lorenzo,D
3458,2021-07-08,Huracan,Lanus,D
3459,2021-08-08,Godoy Cruz,River Plate,A
3460,2021-08-08,Gimnasia L.P.,Atl. Tucuman,D
3461,2021-08-08,Velez Sarsfield,Colon Santa FE,H
3462,2021-08-08,Boca Juniors,Argentinos Jrs,H
3463,2021-09-08,Independiente,Racing Club,D
3464,2021-09-08,Aldosivi,Defensa y Justicia,D
3465,2021-09-08,Arsenal Sarandi,Patronato,D
3466,2021-10-08,Central Cordoba,Estudiantes L.P.,A
3467,2021-08-13,Colon Santa FE,Gimnasia L.P.,H
3468,2021-08-14,Huracan,Union de Santa Fe,D
3469,2021-08-14,Atl. Tucuman,Aldosivi,H
3470,2021-08-14,Argentinos Jrs,Banfield,H
3471,2021-08-14,River Plate,Velez Sarsfield,H
3472,2021-08-15,Rosario Central,Independiente,A
3473,2021-08-15,Patronato,Central Cordoba,D
3474,2021-08-15,Platense,Arsenal Sarandi,D
3475,2021-08-15,Estudiantes L.P.,Boca Juniors,D
3476,2021-08-16,Racing Club,Newells Old Boys,H
3477,2021-08-16,Talleres Cordoba,San Lorenzo,H
3478,2021-08-17,Defensa y Justicia,Sarmiento Junin,H
3479,2021-08-17,Lanus,Godoy Cruz,H
3480,2021-08-20,Aldosivi,Colon Santa FE,A
3481,2021-08-20,Banfield,Estudiantes L.P.,D
3482,2021-08-20,Sarmiento Junin,Atl. Tucuman,D
3483,2021-08-21,Independiente,Defensa y Justicia,H
3484,2021-08-21,Central Cordoba,Platense,H
3485,2021-08-21,Godoy Cruz,Huracan,D
3486,2021-08-21,Velez Sarsfield,Lanus,H
3487,2021-08-21,Arsenal Sarandi,Racing Club,A
3488,2021-08-22,Boca Juniors,Patronato,H
3489,2021-08-22,Union de Santa Fe,Talleres Cordoba,D
3490,2021-08-22,Newells Old Boys,Rosario Central,D
3491,2021-08-22,San Lorenzo,Argentinos Jrs,A
3492,2021-08-23,Gimnasia L.P.,River Plate,A
3493,2021-08-24,Patronato,Banfield,D
3494,2021-08-24,Colon Santa FE,Sarmiento Junin,H
3495,2021-08-24,Atl. Tucuman,Independiente,D
3496,2021-08-25,Racing Club,Central Cordoba,H
3497,2021-08-25,Rosario Central,Arsenal Sarandi,H
3498,2021-08-25,Defensa y Justicia,Newells Old Boys,H
3499,2021-08-25,Lanus,Gimnasia L.P.,H
3500,2021-08-25,Huracan,Velez Sarsfield,D
3501,2021-08-26,Platense,Boca Juniors,A
3502,2021-08-26,Godoy Cruz,Union de Santa Fe,D
3503,2021-08-26,Argentinos Jrs,Talleres Cordoba,H
3504,2021-08-26,Estudiantes L.P.,San Lorenzo,H
3505,2021-08-27,River Plate,Aldosivi,H
3506,2021-08-28,Gimnasia L.P.,Huracan,D
3507,2021-08-28,Banfield,Platense,H
3508,2021-08-29,Independiente,Colon Santa FE,H
3509,2021-08-29,Arsenal Sarandi,Defensa y Justicia,A
3510,2021-08-29,Aldosivi,Lanus,D
3511,2021-08-29,Central Cordoba,Rosario Central,D
3512,2021-08-29,Velez Sarsfield,Godoy Cruz,H
3513,2021-08-30,Boca Juniors,Racing Club,H
3514,2021-08-30,Newells Old Boys,Atl. Tucuman,H
3515,2021-08-30,Union de Santa Fe,Argentinos Jrs,D
3516,2021-08-30,San Lorenzo,Patronato,D
3517,2021-08-30,Sarmiento Junin,River Plate,A
